Date;Price
19/11/2010;379.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
22/11/2010;4.019.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
23/11/2010;3.930.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
24/11/2010;3.819.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
26/11/2010;3.819.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
29/11/2010;412.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
30/11/2010;4.160.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
01/12/2010;420.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
02/12/2010;428.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
03/12/2010;4.230.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
06/12/2010;446.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
07/12/2010;4.480.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
08/12/2010;446.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
09/12/2010;4.519.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
10/12/2010;437.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
13/12/2010;454.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
14/12/2010;43.499.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
15/12/2010;421.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
16/12/2010;419.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
17/12/2010;39.900.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
20/12/2010;40.999.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
21/12/2010;41.699.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
22/12/2010;40.099.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
23/12/2010;40.800.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
27/12/2010;404.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
28/12/2010;40.999.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
29/12/2010;419.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
30/12/2010;421.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
31/12/2010;421.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
03/01/2011;454.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
04/01/2011;461.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
05/01/2011;4.519.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
06/01/2011;44.900.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
07/01/2011;44.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
10/01/2011;44.900.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
11/01/2011;44.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
12/01/2011;454.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
13/01/2011;4.480.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
14/01/2011;437.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
18/01/2011;4.519.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
19/01/2011;4.480.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
20/01/2011;457.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
21/01/2011;471.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
24/01/2011;471.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
25/01/2011;445.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
26/01/2011;44.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
27/01/2011;4.410.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
28/01/2011;4.269.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
31/01/2011;44.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
01/02/2011;44.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
02/02/2011;454.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
03/02/2011;469.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
04/02/2011;4.480.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
07/02/2011;432.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
08/02/2011;42.400.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
09/02/2011;421.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
10/02/2011;411.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
11/02/2011;395.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
14/02/2011;3.890.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
15/02/2011;39.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
16/02/2011;3.930.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
17/02/2011;3.899.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
18/02/2011;3.839.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
22/02/2011;3.890.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
23/02/2011;38.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
24/02/2011;38.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
25/02/2011;3.810.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
28/02/2011;3.930.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
01/03/2011;3.930.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
02/03/2011;379.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
03/03/2011;3.75
04/03/2011;370.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
07/03/2011;3.729.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
08/03/2011;38.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
09/03/2011;3.810.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
10/03/2011;387.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
11/03/2011;3.779.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
14/03/2011;3.899.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
15/03/2011;3.810.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
16/03/2011;3.859.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
17/03/2011;3.850.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
18/03/2011;3.979.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
21/03/2011;39.900.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
22/03/2011;404.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
23/03/2011;417.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000
24/03/2011;4.269.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
25/03/2011;412.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
28/03/2011;43.499.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
29/03/2011;4.269.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
30/03/2011;4.25
31/03/2011;432.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
01/04/2011;432.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
04/04/2011;420.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
05/04/2011;421.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
06/04/2011;41.699.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
07/04/2011;412.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
08/04/2011;404.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
11/04/2011;404.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
12/04/2011;40.800.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
13/04/2011;413.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
14/04/2011;412.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
15/04/2011;420.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
18/04/2011;4.230.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
19/04/2011;419.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
20/04/2011;43.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
21/04/2011;43.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
25/04/2011;437.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
26/04/2011;432.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
27/04/2011;43.499.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
28/04/2011;437.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
29/04/2011;45.099.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
02/05/2011;45.999.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
03/05/2011;45.999.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
04/05/2011;4.589.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
05/05/2011;44.900.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
06/05/2011;42.400.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
09/05/2011;428.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
10/05/2011;419.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
11/05/2011;4.230.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
12/05/2011;40.999.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
13/05/2011;4.089.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
16/05/2011;420.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
17/05/2011;4.25
18/05/2011;41.500.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
19/05/2011;40.999.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
20/05/2011;404.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
23/05/2011;4.269.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
24/05/2011;437.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
25/05/2011;436.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
26/05/2011;437.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
27/05/2011;436.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
31/05/2011;462.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
01/06/2011;462.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
02/06/2011;463.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
03/06/2011;471.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
06/06/2011;48.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
07/06/2011;48.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
08/06/2011;48.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
09/06/2011;49.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
10/06/2011;471.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
13/06/2011;4.75
14/06/2011;4.589.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
15/06/2011;453.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
16/06/2011;454.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
17/06/2011;438.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
20/06/2011;43.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
21/06/2011;437.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
22/06/2011;44.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
23/06/2011;430.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
24/06/2011;420.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
27/06/2011;4.25
28/06/2011;4.339.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
29/06/2011;44.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
30/06/2011;428.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
01/07/2011;43.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
05/07/2011;44.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
06/07/2011;4.339.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
07/07/2011;4.25
08/07/2011;419.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
11/07/2011;43.499.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
12/07/2011;437.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
13/07/2011;442.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000
14/07/2011;44.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
15/07/2011;44.900.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
18/07/2011;45.999.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
19/07/2011;45.999.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
20/07/2011;463.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
21/07/2011;45.800.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
22/07/2011;445.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
25/07/2011;445.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
26/07/2011;442.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000
27/07/2011;445.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
28/07/2011;4.410.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
29/07/2011;42.599.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
01/08/2011;429.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
02/08/2011;429.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
03/08/2011;42.599.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
04/08/2011;420.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
05/08/2011;4
08/08/2011;4
09/08/2011;405.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
10/08/2011;4.089.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
11/08/2011;405.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
12/08/2011;41.699.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
15/08/2011;404.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
16/08/2011;403.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
17/08/2011;3.979.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
18/08/2011;3.979.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
19/08/2011;39.900.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
22/08/2011;3.970.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
23/08/2011;40.099.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
24/08/2011;40.999.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
25/08/2011;40.099.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
26/08/2011;395.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
29/08/2011;3.930.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
30/08/2011;3.850.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
31/08/2011;3.970.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
01/09/2011;417.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000
02/09/2011;412.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
06/09/2011;3.930.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
07/09/2011;395.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
08/09/2011;39.900.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
09/09/2011;395.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
12/09/2011;39.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
13/09/2011;395.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
14/09/2011;40.099.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
15/09/2011;404.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
16/09/2011;3.839.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
19/09/2011;3.779.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
20/09/2011;3.839.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
21/09/2011;3.779.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
22/09/2011;3.720.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
23/09/2011;37.400.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
26/09/2011;379.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
27/09/2011;39.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
28/09/2011;387.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
29/09/2011;3.770.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
30/09/2011;3.680.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
03/10/2011;3.569.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
04/10/2011;3.560.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
05/10/2011;362.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
06/10/2011;34.900.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
07/10/2011;3.399.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
10/10/2011;3.410.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
11/10/2011;3.520.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
12/10/2011;354.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
13/10/2011;34.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
14/10/2011;34.900.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
17/10/2011;3.720.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
18/10/2011;362.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
19/10/2011;3.589.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
20/10/2011;3.609.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
21/10/2011;354.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
24/10/2011;3.609.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
25/10/2011;362.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
